,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Launch_Year
5954,1030494981,Prayer - a conceptual art Installation of grass and violins,Conceptual Art,Art,USD,2010-07-01,7500.0,2010-05-25 23:07:57,2171.0,failed,22,US,2171.0,2171.0,7500.0,2010
6014,1030788234,Cripple Creek Barbeque: A small company with a big conscience. ,Food,Food,USD,2010-12-11,7500.0,2010-09-12 05:19:49,3760.0,failed,78,US,3760.0,3760.0,7500.0,2010
6016,1030803406,The Immigrant - a view from the other side.,Comics,Comics,USD,2011-02-22,5000.0,2010-12-09 20:21:39,395.0,failed,15,US,395.0,395.0,5000.0,2010
6110,1031204801,Broken Pancreas,Photography,Photography,USD,2010-06-25,7500.0,2010-05-04 21:05:30,7981.7,successful,78,US,7981.7,7981.7,7500.0,2010
6152,103144708,Saint Elizabeths Hospital: Voices from Within,Documentary,Film & Video,USD,2010-08-07,5000.0,2010-06-22 13:03:50,6017.0,successful,131,US,6017.0,6017.0,5000.0,2010
6197,1031667900,The Visit by Friedrich Durrenmatt ,Theater,Theater,USD,2010-07-06,500.0,2010-06-08 00:34:38,570.0,successful,15,US,570.0,570.0,500.0,2010
6238,1031890680,Before Tonight: A Musical Nativity ,Music,Music,USD,2010-12-05,1500.0,2010-11-05 18:59:54,2575.0,successful,28,US,2575.0,2575.0,1500.0,2010
6241,1031898077,"""AMERIKA: a notebook in three parts"" A Feature-Length Film",Narrative Film,Film & Video,USD,2010-11-18,20000.0,2010-09-09 06:01:59,2141.1,failed,30,US,2141.1,2141.1,20000.0,2010
6276,103207178,Roots of Happiness,Documentary,Film & Video,USD,2010-05-21,3500.0,2010-05-05 07:52:21,200.0,failed,1,US,200.0,200.0,3500.0,2010
6307,1032220057,Project Rend: Professional mastering and duplication of Rend's music.,Rock,Music,USD,2010-10-02,1500.0,2010-07-07 01:31:08,0.0,failed,0,US,0.0,0.0,1500.0,2010
6325,1032334735,CAMP WANATACHI: A New Musical,Music,Music,USD,2010-06-30,5000.0,2010-05-25 05:54:33,10300.5,successful,85,US,10300.5,10300.5,5000.0,2010
6422,1032851638,Take Flight with the PHOENIX STAGE COMPANY!,Theater,Theater,USD,2010-09-01,1650.0,2010-07-17 17:50:38,2020.0,successful,27,US,2020.0,2020.0,1650.0,2010
6498,1033164017,Our Harambee - Good Eye Video travels to Kenya to create videos for non-profits!,Documentary,Film & Video,USD,2010-05-01,10000.0,2010-04-07 12:26:56,11100.0,successful,92,US,11100.0,11100.0,10000.0,2010
6509,103324484,ICE CHIME  -  a dynamic winter sculpture,Sculpture,Art,USD,2011-01-16,7500.0,2010-11-17 16:21:46,755.0,failed,14,US,755.0,755.0,7500.0,2010
6609,1033689032,Be a part of the James Peipon Quartet's debut album!,Country & Folk,Music,USD,2010-06-27,4000.0,2010-05-27 04:37:38,1970.0,failed,54,US,1970.0,1970.0,4000.0,2010
6628,1033804110,Help supply the kids with positive Hip Hop Music for FREE!,Hip-Hop,Music,USD,2010-10-09,5000.0,2010-09-09 20:44:40,0.0,failed,0,US,0.0,0.0,5000.0,2010
6671,1033996043,Ruach Rock,Rock,Music,USD,2010-04-09,5000.0,2010-03-03 04:54:25,5019.0,successful,56,US,5019.0,5019.0,5000.0,2010
6709,1034168116,I Heart Boy Book Launch ,Photography,Photography,USD,2011-01-25,2500.0,2010-12-26 21:09:35,416.0,failed,12,US,416.0,416.0,2500.0,2010
6755,1034368217,the Driftwood Singers make a record,Music,Music,USD,2010-07-10,400.0,2010-05-13 04:24:18,152.0,failed,2,US,152.0,152.0,400.0,2010
6869,1034886526,Maine Takes New York - Send Our Musicians to CMJ,World Music,Music,USD,2010-10-20,1500.0,2010-09-24 15:18:12,1541.0,successful,47,US,1541.0,1541.0,1500.0,2010
6921,1035153670,The Last Days of Dixie Square,Art,Art,USD,2010-11-01,11160.0,2010-10-11 05:01:06,6981.0,failed,30,US,6981.0,6981.0,11160.0,2010
6975,1035446414,The Urbano's Circus Goodwill Tour,Theater,Theater,USD,2010-07-31,2500.0,2010-06-30 03:13:25,325.0,failed,7,US,325.0,325.0,2500.0,2010
7000,1035606170,Cauliflower for Al Jordan at ZomBcon!,Fiction,Publishing,USD,2010-10-28,400.0,2010-09-15 22:41:12,110.0,failed,5,US,110.0,110.0,400.0,2010
7016,1035679493,I Like You. - a feature film by HiChristina! (Canceled),Film & Video,Film & Video,USD,2010-11-12,16000.0,2010-10-13 21:09:56,1484.23,canceled,47,US,1484.23,1484.23,16000.0,2010
7176,1036464581,Lilia- A short film,Shorts,Film & Video,USD,2011-03-07,3500.0,2010-12-07 15:08:29,6880.0,successful,96,US,6880.0,6880.0,3500.0,2010
7220,1036688393,The Bedroom Window - Original Cast Recording,World Music,Music,USD,2010-10-18,5000.0,2010-09-18 05:00:50,5200.0,successful,48,US,5200.0,5200.0,5000.0,2010
7281,1036971507,Time Served - Life after Lockup,Documentary,Film & Video,USD,2010-11-29,5000.0,2010-10-15 17:29:53,28.0,failed,1,US,28.0,28.0,5000.0,2010
7298,1037047712, Second Life Second Chance (my very first album ),Pop,Music,USD,2010-07-17,4000.0,2010-06-22 12:34:36,953.0,failed,19,US,953.0,953.0,4000.0,2010
7383,1037381696,Linotype: The Film,Shorts,Film & Video,USD,2010-12-17,8000.0,2010-11-17 17:08:08,24915.5,successful,279,US,24915.5,24915.5,8000.0,2010
7422,1037569159,Cakestarter,Food,Food,USD,2010-05-03,7500.0,2010-02-27 23:16:22,7609.33,successful,163,US,7609.33,7609.33,7500.0,2010
7493,103796961,"PLZ DONATE TO MY SHORT FILM ($,£,€,CHF,¥,DHs, ...) ",Shorts,Film & Video,USD,2010-11-05,2100.0,2010-10-06 19:29:15,2140.0,successful,16,US,2140.0,2140.0,2100.0,2010
7549,1038207649,Help Mercy Bell Make an EP,Indie Rock,Music,USD,2011-01-16,5000.0,2010-12-06 20:37:49,8000.8,successful,163,US,8000.8,8000.8,5000.0,2010
7614,1038475973,On the Rocks (Canceled),Webseries,Film & Video,USD,2010-08-09,10000.0,2010-06-29 20:08:17,625.0,canceled,5,US,625.0,625.0,10000.0,2010
7629,1038545024,"""PITCH BLACK MILK""- A film about a young girl's self discovery.",Shorts,Film & Video,USD,2011-01-05,3000.0,2010-10-07 08:22:32,203.0,failed,6,US,203.0,203.0,3000.0,2010
7637,1038587073,Better Luck Next Time (Canceled),Poetry,Publishing,USD,2011-01-23,40373.6,2010-12-24 18:06:07,246.0,canceled,3,US,246.0,246.0,40373.6,2010
7733,1039038721,Anna Ash ? Recording Project ? 2011         ?,Indie Rock,Music,USD,2011-01-01,6000.0,2010-11-20 20:34:51,6042.02,successful,113,US,6042.02,6042.02,6000.0,2010
7751,1039117476,The Lonely:  An Original Graphic Novel (Canceled),Comics,Comics,USD,2010-06-01,3000.0,2010-03-29 02:46:20,0.0,canceled,0,US,0.0,0.0,3000.0,2010
7794,1039310391,"""P L I N K"" a robot on a hero's journey",Publishing,Publishing,USD,2010-12-21,9500.0,2010-11-05 23:52:04,0.0,failed,0,US,0.0,0.0,9500.0,2010
7929,1039972904,Buzz & Growl - Cleveland's New Fashion Incubator,Fashion,Fashion,USD,2010-12-06,10000.0,2010-10-07 15:43:17,11002.25,successful,139,US,11002.25,11002.25,10000.0,2010
7975,1040269331,"Abandoned Beauty, Detroit in Ruins, an exploration of the city as it stands today.",Photography,Photography,USD,2010-05-10,6000.0,2010-04-10 23:31:33,260.0,failed,5,US,260.0,260.0,6000.0,2010
8003,1040372035,"""One Way Out"" a Chochkey Production",Shorts,Film & Video,USD,2011-01-23,1500.0,2010-12-03 04:45:41,1744.0,successful,30,US,1744.0,1744.0,1500.0,2010
8047,1040659274,"""Who Stole The Soul?"" - Feature Length Music Documentary",Documentary,Film & Video,USD,2010-08-26,10000.0,2010-07-12 22:48:23,2310.0,failed,14,US,2310.0,2310.0,10000.0,2010
8083,1040841227,The 6th Annual ECNY Awards,Performance Art,Art,USD,2010-03-06,1200.0,2010-02-05 00:24:20,0.0,failed,0,US,0.0,0.0,1200.0,2010
8099,1040914912,Professional Training Opportunity in NYC,Dance,Dance,USD,2010-07-03,2000.0,2010-05-31 06:11:46,2515.0,successful,30,US,2515.0,2515.0,2000.0,2010
8111,1040973969,Be Apart OF Our Film Making Journey On Our Short Film Entitled ''Love Lost'',Shorts,Film & Video,USD,2010-08-08,1500.0,2010-07-03 18:59:17,0.0,failed,0,US,0.0,0.0,1500.0,2010
8148,104117858,Especially Mysterious Letters,Conceptual Art,Art,USD,2011-01-31,2000.0,2010-12-05 16:23:29,3956.0,successful,122,US,3956.0,3956.0,2000.0,2010
8164,104126383,Missing Peace,Documentary,Film & Video,USD,2010-11-06,19500.0,2010-10-05 02:43:46,590.0,failed,25,US,590.0,590.0,19500.0,2010
8201,1041450458,Spirit Of The Arctic - Adventures In The Last Frontier,Nonfiction,Publishing,USD,2010-12-08,5000.0,2010-11-08 00:19:57,5190.0,successful,40,US,5190.0,5190.0,5000.0,2010
8205,1041470327,Fire Petal Books,Children's Books,Publishing,USD,2010-03-21,6000.0,2010-02-06 09:40:50,390.0,failed,14,US,390.0,390.0,6000.0,2010
8215,1041502707,San Francisco Rave Documentary,Documentary,Film & Video,USD,2011-02-04,20000.0,2010-12-21 19:27:26,27864.28,successful,327,US,27864.28,27864.28,20000.0,2010
8216,1041504526,THE MORGEN LOVE CAMPAIGN SHOOT,Photography,Photography,USD,2010-08-16,4500.0,2010-07-23 08:07:31,1025.0,failed,2,US,1025.0,1025.0,4500.0,2010
8248,1041673988,Funnelcake Wedding 2011 - Viking inspired Bridal collection,Fashion,Fashion,USD,2010-06-02,2500.0,2010-04-22 05:56:52,80.0,failed,3,US,80.0,80.0,2500.0,2010
8269,1041727216,The Olympia Fund,Documentary,Film & Video,USD,2010-09-22,25000.0,2010-07-21 21:28:25,45.0,failed,2,US,45.0,45.0,25000.0,2010
8273,1041747321,Aerial Rave: A high energy shonen style comic!,Comics,Comics,USD,2010-04-20,7500.0,2010-01-21 07:08:56,666.0,failed,23,US,666.0,666.0,7500.0,2010
8276,1041759286,Deathfist Ninja GKaiser - American tokusatsu film!,Film & Video,Film & Video,USD,2010-08-02,6000.0,2010-06-23 10:47:23,30.0,failed,1,US,30.0,30.0,6000.0,2010
8399,1042396494,A digital book needs a 'paperback' make over ,Fiction,Publishing,USD,2010-07-28,3000.0,2010-06-15 00:32:45,265.0,failed,10,US,265.0,265.0,3000.0,2010
8408,1042475170,Mousy & pals (Canceled),Animation,Film & Video,USD,2011-01-19,20000.0,2010-12-20 04:50:24,425.0,canceled,3,US,425.0,425.0,20000.0,2010
8449,1042645418,The Rooftop Paintings,Conceptual Art,Art,USD,2010-09-19,880.0,2010-08-20 02:44:22,220.0,failed,5,US,220.0,220.0,880.0,2010
8525,1042994471,"""Mascots"" the movie",Shorts,Film & Video,USD,2010-10-15,2500.0,2010-09-20 22:31:19,425.0,failed,6,US,425.0,425.0,2500.0,2010
8534,1043045570,Feature film 'Qualia' : the brain is a machine a ghost could operate.,Shorts,Film & Video,USD,2010-03-31,15250.0,2010-02-04 00:08:51,8134.0,failed,23,US,8134.0,8134.0,15250.0,2010
8560,1043186408,Mumbles and Grumbles: Cowboy Hustle,Shorts,Film & Video,USD,2010-08-01,5000.0,2010-05-17 20:43:21,5060.0,successful,45,US,5060.0,5060.0,5000.0,2010
8570,1043242304,Halley's (R)Evolutionary Cello Album,Classical Music,Music,USD,2011-02-01,2000.0,2010-12-08 00:36:41,2165.0,successful,42,US,2165.0,2165.0,2000.0,2010
8578,1043279502,Operation BouncyBall (Canceled),Shorts,Film & Video,USD,2010-11-14,500.0,2010-10-15 02:53:43,0.0,canceled,0,US,0.0,0.0,500.0,2010
8633,1043568922,Be part of a musical Journey and get some cool rewards as well. ,Music,Music,USD,2010-10-05,5500.0,2010-08-21 02:29:36,5.0,failed,1,US,5.0,5.0,5500.0,2010
8647,1043625908,"Limited Run, Art Poster Magazine",Digital Art,Art,USD,2010-11-19,850.0,2010-10-25 20:43:56,870.0,successful,29,US,870.0,870.0,850.0,2010
8681,1043818187,Darren's Instrumental Rock EP,Rock,Music,USD,2010-03-01,800.0,2010-01-29 14:47:58,800.0,successful,7,US,800.0,800.0,800.0,2010
8814,1044514553,Coal Train Railroad debuts at Lincoln Center...with a baby!,Country & Folk,Music,USD,2010-12-18,2000.0,2010-11-18 16:27:32,2155.0,successful,49,US,2155.0,2155.0,2000.0,2010
8995,1045420459,Making our short film 'REUNITED' Oscar Eligible,Shorts,Film & Video,USD,2010-09-14,750.0,2010-08-27 06:27:54,1499.0,successful,19,US,1499.0,1499.0,750.0,2010
9020,1045572352,"Get ""At Sundown"" to the Edinburgh Fringe",Theater,Theater,USD,2010-05-30,6600.0,2010-03-08 02:04:52,6610.0,successful,112,US,6610.0,6610.0,6600.0,2010
9039,1045686694,Hearing Your Voice: Jazz singer/songwriter Melissa Stylianou,Jazz,Music,USD,2010-11-06,13500.0,2010-09-22 06:01:09,13695.0,successful,152,US,13695.0,13695.0,13500.0,2010
9063,1045784902,"Dreams that Soar - Narrative, Abstract Impressionist paintings about skydiving.",Painting,Art,USD,2010-08-21,55000.0,2010-07-15 01:37:39,1285.0,failed,17,US,1285.0,1285.0,55000.0,2010
9065,1045792044,The MPLS Henrys Need to Get to Austin ,Rock,Music,USD,2010-03-16,350.0,2010-02-23 00:19:22,857.06,successful,22,US,857.06,857.06,350.0,2010
9083,1045934691,Sackville Art Magazine,Art,Art,USD,2010-09-01,2000.0,2010-07-17 07:04:38,290.0,failed,3,US,290.0,290.0,2000.0,2010
9094,1045975158,Icarus and Daphne,Shorts,Film & Video,USD,2011-01-14,20000.0,2010-11-30 01:56:22,0.0,failed,0,US,0.0,0.0,20000.0,2010
9215,1046542639,The Aruneus Project: High Fantasy meets the Zombie Apocalypse. A Unique RPG Setting!,Video Games,Games,USD,2010-06-18,7000.0,2010-04-29 04:43:47,397.0,failed,11,US,397.0,397.0,7000.0,2010
9272,104679357,Third Down - Some secrets aren't worth keeping,Shorts,Film & Video,USD,2010-12-27,8000.0,2010-09-28 22:54:48,8016.0,successful,106,US,8016.0,8016.0,8000.0,2010
9297,1046938576,"""GENERAL"" ",Shorts,Film & Video,USD,2010-12-31,245680.0,2010-11-08 18:46:06,120.0,failed,3,US,120.0,120.0,245680.0,2010
9322,1047041588,Music in the Hall,Shorts,Film & Video,USD,2010-12-23,5000.0,2010-11-23 17:08:00,5061.0,successful,80,US,5061.0,5061.0,5000.0,2010
9326,1047048100,House of Hounds - Debut Album,Rock,Music,USD,2011-02-01,1700.0,2010-12-17 04:23:14,1700.0,successful,27,US,1700.0,1700.0,1700.0,2010
9383,1047315166,Ireland: Beyond Gray Beyond Green,Photography,Photography,USD,2011-02-13,1000.0,2010-11-15 07:49:15,1000.0,successful,20,US,1000.0,1000.0,1000.0,2010
9507,1047968675,UNTERMENSCH WWII Period Film,Shorts,Film & Video,USD,2010-11-18,800.0,2010-10-19 20:29:20,50.0,failed,3,US,50.0,50.0,800.0,2010
9563,1048191391,Brett Elizabeth Jenkins' Midwest Poetry Tour (Canceled),Poetry,Publishing,USD,2010-08-02,2468.0,2010-05-05 05:57:20,1247.72,canceled,26,US,1247.72,1247.72,2468.0,2010
9568,1048233962,MOSSLESS Magazine,Periodicals,Publishing,USD,2010-12-24,4000.0,2010-11-22 21:33:30,4776.55,successful,89,US,4776.55,4776.55,4000.0,2010
9611,1048463305,Athens Burning: The Story of the GA Theatre & Athens Music,Documentary,Film & Video,USD,2011-01-10,3500.0,2010-11-26 23:30:59,757.0,failed,22,US,757.0,757.0,3500.0,2010
9633,104857521,"Michael Castro - ""For the Love of Music!""",Indie Rock,Music,USD,2010-10-31,8000.0,2010-09-29 19:41:08,8321.0,successful,86,US,8321.0,8321.0,8000.0,2010
9645,1048638955,Does the Church Push or Pull?,Documentary,Film & Video,USD,2010-12-18,3500.0,2010-11-04 21:53:46,30.0,failed,1,US,30.0,30.0,3500.0,2010
9699,1048930806,Karen Refugee Music Project: Bearing Witness Through the Beauty and Power of Song,World Music,Music,USD,2010-07-07,4030.0,2010-05-28 05:26:20,4030.0,successful,35,US,4030.0,4030.0,4030.0,2010
9702,1048949258,"Funding needed to self publish memoir, My Bipolar Son.",Photography,Photography,USD,2010-10-07,3000.0,2010-08-13 23:10:25,105.0,failed,5,US,105.0,105.0,3000.0,2010
9725,1049035100,Public Radio is nothing without you...,Indie Rock,Music,USD,2011-03-18,8000.0,2010-12-18 19:43:16,8825.5,successful,142,US,8825.5,8825.5,8000.0,2010
9754,1049184905,Press the new America Owns the Moon Record on Vinyl!,Indie Rock,Music,USD,2010-08-01,1500.0,2010-06-23 21:41:13,210.0,failed,12,US,210.0,210.0,1500.0,2010
9786,1049361332,The Ray Project: The Man Corporations Love to Hate,Documentary,Film & Video,USD,2010-12-23,18000.0,2010-11-10 02:32:51,3046.0,failed,38,US,3046.0,3046.0,18000.0,2010
9819,1049512957,"""TV Man: The Search for the Last Independent Dealer""",Documentary,Film & Video,USD,2011-03-10,132765.0,2010-12-11 00:01:24,125.0,failed,3,US,125.0,125.0,132765.0,2010
9847,1049655020,Kod? Magazine,Indie Rock,Music,USD,2011-02-28,3000.0,2010-12-16 20:26:02,0.0,failed,0,US,0.0,0.0,3000.0,2010
9900,1049992157,Broken Spell - Card Deck Project,Design,Design,USD,2010-09-11,3000.0,2010-08-04 05:26:59,6711.0,successful,305,US,6711.0,6711.0,3000.0,2010
9939,1050135520,"Send my 3D animated short film ""Bot"" to film festivals!",Animation,Film & Video,USD,2010-11-21,1000.0,2010-10-22 01:23:38,256.0,failed,16,US,256.0,256.0,1000.0,2010
9947,1050158318,Feed the Mant Farm!,Performance Art,Art,USD,2010-08-20,100.0,2010-08-11 00:05:00,0.0,failed,0,US,0.0,0.0,100.0,2010
9955,1050199195,Empower the Vision..Quality Gospel Stage Play,Theater,Theater,USD,2010-11-14,7120.0,2010-09-26 20:33:14,0.0,failed,0,US,0.0,0.0,7120.0,2010
9972,1050273431,J.M. Liebenau's STRANGE MYSTERIES-INCIDENT IN VANCOUVER - a short mockumentary film. (Canceled),Shorts,Film & Video,USD,2010-03-06,500.0,2010-01-06 15:19:10,0.0,canceled,0,US,0.0,0.0,500.0,2010
9974,1050286409,Death Runs in the Family: A Dark Zombedy About Family and Friendship. ,Fiction,Publishing,USD,2010-08-16,3000.0,2010-05-18 23:34:54,3025.0,successful,45,US,3025.0,3025.0,3000.0,2010
9989,1050342241,"$350 to help make an INDIVIDUALIST film, rather than an 'independent' film!",Narrative Film,Film & Video,USD,2010-09-30,350.0,2010-07-03 00:46:08,735.36,successful,20,US,735.36,735.36,350.0,2010
10048,1050549314,"My Gift, a Copy of The Traveler's Legend of Dwylaa Endogarran plus more!",Fiction,Publishing,USD,2010-08-08,10000.0,2010-06-24 22:01:51,0.0,failed,0,US,0.0,0.0,10000.0,2010
10096,1050830333,Asheville Food & Environmental Film Festival (AFEFF),Food,Food,USD,2010-09-16,10000.0,2010-08-01 17:53:45,780.0,failed,8,US,780.0,780.0,10000.0,2010
10143,1051091259,Summer: A Short Film,Shorts,Film & Video,USD,2010-08-02,5000.0,2010-06-17 03:24:14,6155.0,successful,52,US,6155.0,6155.0,5000.0,2010
10182,1051256692,Dinner With Fred - A Short Film About Chickens,Shorts,Film & Video,USD,2010-10-04,1000.0,2010-08-04 22:58:22,3976.0,successful,72,US,3976.0,3976.0,1000.0,2010
10232,1051441525,"The Bomb Shop: A new store in Rockford, IL.",Art,Art,USD,2010-10-15,3000.0,2010-09-19 07:52:20,140.0,failed,3,US,140.0,140.0,3000.0,2010
10244,1051522130,Roaming Hunger Goes Mobile,Food,Food,USD,2010-11-04,5000.0,2010-10-05 06:43:24,0.0,failed,0,US,0.0,0.0,5000.0,2010
10275,105167111,The Beehive Collective's 10th Anniversary Poster Print Run!,Illustration,Art,USD,2010-12-07,5000.0,2010-11-22 15:04:55,380.0,canceled,4,US,380.0,380.0,5000.0,2010
10285,1051730121,BE A PART OF FASHION HISTORY!!,Fashion,Fashion,USD,2010-07-16,12000.0,2010-06-10 00:30:18,0.0,failed,0,US,0.0,0.0,12000.0,2010
10310,1051897865,The Moon is a Disco Ball Winter Wonderland Tour!,Music,Music,USD,2010-11-13,500.0,2010-10-18 22:04:20,501.0,successful,14,US,501.0,501.0,500.0,2010
10337,1052014501,"B.L.O.W.W. 2011 Calendar: ""Fast Cars and Violent Women"" Fundraiser",Publishing,Publishing,USD,2010-11-06,1200.0,2010-10-07 17:03:57,1345.0,successful,53,US,1345.0,1345.0,1200.0,2010
10379,1052230096,THE DONUT SHOP: a short film by Theo Ogunyode,Shorts,Film & Video,USD,2011-01-28,10800.0,2010-10-30 20:58:46,100.0,failed,2,US,100.0,100.0,10800.0,2010
10387,1052267895,ZZK Records - Online Video Project,Music,Music,USD,2010-07-20,5000.0,2010-05-21 21:54:15,5413.43,successful,28,US,5413.43,5413.43,5000.0,2010
10395,1052307689,Twosomes (Canceled),Photography,Photography,USD,2010-08-11,5000.0,2010-05-13 16:16:14,37.0,canceled,3,US,37.0,37.0,5000.0,2010
10458,1052595894,"""The Artist's Process"" Eps 3. Web Series as TV Show Online!",Webseries,Film & Video,USD,2011-01-30,999.0,2010-12-14 18:52:53,0.0,failed,0,US,0.0,0.0,999.0,2010
10501,1052830150,ClockTHREE,Technology,Technology,USD,2010-12-18,1111.0,2010-11-16 13:32:22,3656.0,successful,25,US,3656.0,3656.0,1111.0,2010
10514,1052891075,Cooking Class in a Box [Exotic Cuisine Edition],Food,Food,USD,2010-07-13,200.0,2010-06-17 18:36:54,1820.44,successful,53,US,1820.44,1820.44,200.0,2010
10522,1052903434,Better Left Unsaid- A first of its kind Live Streamed Theatrical Event,Narrative Film,Film & Video,USD,2010-10-03,20000.0,2010-08-19 07:01:06,20605.0,successful,161,US,20605.0,20605.0,20000.0,2010
10614,1053365549,Arborealis: A Tree of Light,Sculpture,Art,USD,2010-08-14,600.0,2010-07-09 20:53:24,716.39,successful,29,US,716.39,716.39,600.0,2010
10635,1053488770,Love Neighbors,Pop,Music,USD,2010-10-31,15000.0,2010-09-23 17:04:54,23016.95,successful,370,US,23016.95,23016.95,15000.0,2010
10667,1053613193,No Man Believes - A short movie from Eon Sea Productions,Shorts,Film & Video,USD,2010-06-30,500.0,2010-05-04 17:52:00,562.0,successful,16,US,562.0,562.0,500.0,2010
10715,1053812107,Kings of the Monsters feature-length documentary,Documentary,Film & Video,USD,2010-06-21,3000.0,2010-05-10 20:24:56,20.0,failed,1,US,20.0,20.0,3000.0,2010
10798,1054215621,"Angels In America, by Theatre Shark in San Francisco",Theater,Theater,USD,2011-01-18,5000.0,2010-11-18 20:07:03,6110.0,successful,64,US,6110.0,6110.0,5000.0,2010
10934,1054812766,GOOD GOOD TROUBLE ON BAD BAD ISLAND @ FRINGE NYC! ,Theater,Theater,USD,2010-08-21,800.0,2010-07-25 02:40:13,925.2,successful,25,US,925.2,925.2,800.0,2010
